id,doi,title,type,source,year
openalex.org/W2161046049,10.1039/c4dt03936j,"Effect of local A-site strain on dipole stability in A<sub>6</sub>GaNb<sub>9</sub>O<sub>30</sub> (A = Ba, Sr, Ca) tetragonal tungsten bronze relaxor dielectrics",article,1477-9226 | Dalton Transactions,2015
openalex.org/W2209381566,10.1039/c5ta09349j,"MIL-91(Ti), a small pore metal–organic framework which fulfils several criteria: an upscaled green synthesis, excellent water stability, high CO<sub>2</sub>selectivity and fast CO<sub>2</sub>transport",article,2050-7496 | Journal of Materials Chemistry A,2015
openalex.org/W1560504722,10.1016/j.radphyschem.2015.04.006,Stability of 10B4C thin films under neutron radiation,article,0969-806X | Radiation Physics and Chemistry,2015
openalex.org/W1540697629,10.1002/adfm.201501041,Electrochemically Nanostructured Polyvinylferrocene/Polypyrrole Hybrids with Synergy for Energy Storage,article,1616-301X | Advanced Functional Materials,2015
openalex.org/W1837145513,10.1016/j.apcata.2015.10.035,"Steam reforming, partial oxidation and oxidative steam reforming for hydrogen production from ethanol over cerium nickel based oxyhydride catalyst",article,0926-860X | Applied Catalysis A General,2015
openalex.org/W2175433870,10.1016/j.bbamem.2015.05.015,Antimicrobial peptide dendrimer interacts with phosphocholine membranes in a fluidity dependent manner: A neutron reflection study combined with molecular dynamics simulations,article,0005-2736 | Biochimica et Biophysica Acta (BBA) - Biomembranes,2015
openalex.org/W1985879740,10.1103/physrevc.91.025502,Reexamination of the standard model nucleon electric dipole moment,article,0556-2813 | Physical Review C,2015
openalex.org/W2253974376,10.1016/j.jmmm.2015.07.018,In-situ neutron investigation of hydrogen absorption kinetics in La(Fe Si1−)13 magnetocaloric alloys for room-temperature refrigeration application,article,0304-8853 | Journal of Magnetism and Magnetic Materials,2015
openalex.org/W1058918297,10.1016/j.jmmm.2015.07.101,Easy moment direction and antiferromagnetic domain wall motion in Mn2Au,article,0304-8853 | Journal of Magnetism and Magnetic Materials,2015
openalex.org/W2032878984,10.1016/j.nima.2015.02.032,The SPIDER fission fragment spectrometer for fission product yield measurements,article,0168-9002 | Nuclear Instruments and Methods in Physics Research Section A Accelerators Spectrometers Detectors and Associated Equipment,2015
openalex.org/W2140208015,10.1088/1748-0221/10/04/p04004,The μTPC method: improving the position resolution of neutron detectors based on MPGDs,article,1748-0221 | Journal of Instrumentation,2015
openalex.org/W2054448410,10.1039/c4tb01807a,Cationic liposomes as efficient nanocarriers for the drug delivery of an anticancer cholesterol-based ruthenium complex,article,2050-750X | Journal of Materials Chemistry B,2015
openalex.org/W2067061813,10.1122/1.4917542,"Layering, melting, and recrystallization of a close-packed micellar crystal under steady and large-amplitude oscillatory shear flows",article,0148-6055 | Journal of Rheology,2015
openalex.org/W2343441258,10.1021/acs.jpcc.5b07253,"Diffusion of H<sub>2</sub>, CO<sub>2</sub>, and Their Mixtures in the Porous Zirconium Based Metal–Organic Framework MIL-140A(Zr): Combination of Quasi-Elastic Neutron Scattering Measurements and Molecular Dynamics Simulations",article,1932-7447 | The Journal of Physical Chemistry C,2015
openalex.org/W2509818451,10.1021/acs.chemmater.5b00470,Singular Structural and Electrochemical Properties in Highly Defective LiFePO<sub>4</sub> Powders,article,0897-4756 | Chemistry of Materials,2015
openalex.org/W1828894143,10.1007/s00396-015-3765-7,Nanostructures in clear and homogeneous mixtures of rapeseed oil and ethanol in the presence of green additives,article,0303-402X | Colloid & Polymer Science,2015
openalex.org/W2196210687,10.2147/ijn.s93670,Highly efficient mesenchymal stem cell proliferation on poly-&amp;epsilon;-caprolactone nanofibers with embedded magnetic nanoparticles,article,1176-9114 | International Journal of Nanomedicine,2015
openalex.org/W1967972554,10.1007/s00016-015-0158-8,US Neutron Facility Development in the Last Half-Century: A Cautionary Tale,article,1422-6944 | Physics in Perspective,2015
openalex.org/W2291521332,10.1103/physrevc.92.045810,"<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:mmultiscripts><mml:mi>Ni</mml:mi><mml:mprescripts /><mml:none /><mml:mrow><mml:mn>63</mml:mn></mml:mrow></mml:mmultiscripts></mml:mrow><mml:mo>(</mml:mo><mml:mi>n</mml:mi><mml:mo>,</mml:mo><mml:mi>γ</mml:mi><mml:mo>)</mml:mo></mml:math>cross sections measured with DANCE",article,0556-2813 | Physical Review C,2015
openalex.org/W2139871964,10.1785/0120140228,"Earthquake Ground Motion in the Mygdonian Basin, Greece: The E2VP Verification and Validation of 3D Numerical Simulation up to 4 Hz",article,0037-1106 | Bulletin of the Seismological Society of America,2015
openalex.org/W2178399845,10.1063/1.4936129,Communication: Probing anomalous diffusion in frequency space,article,0021-9606 | The Journal of Chemical Physics,2015
openalex.org/W2262110310,10.1038/ncomms9736,Influence of chemical disorder on energy dissipation and defect evolution in concentrated solid solution alloys,article,2041-1723 | Nature Communications,2015
openalex.org/W3140938199,10.1051/epjconf/20158303005,CAMEA ESS – The continuous angle multi-energy analysis indirect geometry spectrometer for the European Spallation Source,article,2100-014X | EPJ Web of Conferences,2015
openalex.org/W2132217952,10.1002/pola.27650,Synthesis of partially fluorinated poly(arylene ether sulfone) multiblock copolymers bearing perfluorosulfonic functions,article,0887-624X | Journal of Polymer Science Part A Polymer Chemistry,2015
openalex.org/W1981016833,10.1063/1.4906518,Note: Sample cells to investigate solid/liquid interfaces with neutrons,article,0034-6748 | Review of Scientific Instruments,2015
openalex.org/W2442733957,10.1021/acsami.5b01835,Effects of Block Length and Membrane Processing Conditions on the Morphology and Properties of Perfluorosulfonated Poly(arylene ether sulfone) Multiblock Copolymer Membranes for PEMFC,article,1944-8244 | ACS Applied Materials & Interfaces,2015
openalex.org/W2003978675,10.1107/s2053230x15005348,Large-volume protein crystal growth for neutron macromolecular crystallography,article,2053-230X | Acta Crystallographica Section F Structural Biology Communications,2015
openalex.org/W1970912012,10.1016/j.colsurfa.2015.01.039,"The molecular organogel n-decane/12-hydroxyoctadecanoic acid: Sol–gel transition, rheology, and microstructure",article,0927-7757 | Colloids and Surfaces A Physicochemical and Engineering Aspects,2015
openalex.org/W3102784429,10.1107/s205327331500306x,Magnetic structure determination from the magnetic pair distribution function (mPDF): ground state of MnO,article,2053-2733 | Acta Crystallographica Section A Foundations and Advances,2015
openalex.org/W1973913112,10.1107/s1600576714027976,Neutron Laue diffraction study of the complex low-temperature magnetic behaviour of brownmillerite-type Ca<sub>2</sub>Fe<sub>2</sub>O<sub>5</sub>,article,0021-8898 | Journal of Applied Crystallography,2015
openalex.org/W1813975333,10.1103/revmodphys.87.855,Antiferromagnetic order and spin dynamics in iron-based superconductors,article,0034-6861 | Reviews of Modern Physics,2015
openalex.org/W2952392784,10.1016/j.solidstatesciences.2015.03.016,Phase coexistence in NaTaO3 at room temperature; a high resolution neutron powder diffraction study,article,1293-2558 | Solid State Sciences,2015
openalex.org/W2068052918,10.1093/gji/ggu472,3-D numerical simulations of earthquake ground motion in sedimentary basins: testing accuracy through stringent models,article,0956-540X | Geophysical Journal International,2015
openalex.org/W2053191824,10.1103/physrevb.91.014419,"Updating the phase diagram of the archetypal frustrated magnet<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:msub><mml:mi>Gd</mml:mi><mml:mn>3</mml:mn></mml:msub><mml:msub><mml:mi>Ga</mml:mi><mml:mn>5</mml:mn></mml:msub><mml:msub><mml:mi mathvariant=""normal"">O</mml:mi><mml:mn>12</mml:mn></mml:msub></mml:mrow></mml:math>",article,1098-0121 | Physical Review B,2015
openalex.org/W2256369449,10.1021/acs.langmuir.5b02127,Direct Comparison of Disaccharide Interaction with Lipid Membranes at Reduced Hydrations,article,0743-7463 | Langmuir,2015
openalex.org/W2270270818,10.1039/c5ra19665e,A theoretical and experimental study of the crystal structure of H<sub>2</sub>V<sub>3</sub>O<sub>8</sub>,article,2046-2069 | RSC Advances,2015
openalex.org/W1897331745,10.1039/c5ra15650e,Formation of nano-structured core–shell micro-granules by evaporation induced assembly,article,2046-2069 | RSC Advances,2015
openalex.org/W2026251189,10.1051/epjconf/20158303002,A design study of VOR: A versatile optimal resolution chopper spectrometer for the ESS,article,2100-014X | EPJ Web of Conferences,2015
openalex.org/W2153421006,10.1016/j.jaci.2015.05.016,100 Years later: Celebrating the contributions of x-ray crystallography to allergy and clinical immunology,review,0091-6749 | Journal of Allergy and Clinical Immunology,2015
openalex.org/W2963823799,10.1103/physrevb.92.134416,"Neutron diffraction investigation of the<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:mi>H</mml:mi><mml:mo>−</mml:mo><mml:mi>T</mml:mi></mml:mrow></mml:math>phase diagram above the longitudinal incommensurate phase of<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:msub><mml:mi>BaCo</mml:mi><mml:mn>2</mml:mn></mml:msub><mml:msub><mml:mi mathvariant=""normal"">V</mml:mi><mml:mn>2</mml:mn></mml:msub><mml:msub><mml:mi mathvariant=""normal"">O</mml:mi><…",article,1098-0121 | Physical Review B,2015
openalex.org/W2274192902,10.1007/s00396-015-3814-2,"Ionic dye–surfactant nanoassemblies: interplay of electrostatics, hydrophobic effect, and π–π stacking",article,0303-402X | Colloid & Polymer Science,2015
openalex.org/W1741243071,10.3204/desy-proc-2014-03/guigue_mathieu,Search for a new short-range spin-dependent force with polarized Helium 3,preprint,None | arXiv (Cornell University),2015
openalex.org/W1030390255,10.1016/j.matchemphys.2015.05.065,Sustainable low temperature preparation of Mn3−xCoxO4 (0 ≤ x &lt; 3) spinel oxide colloidal dispersions used for solar absorber thin films,article,0254-0584 | Materials Chemistry and Physics,2015
openalex.org/W1895742673,10.1016/bs.mie.2015.05.027,EPR Distance Measurements in Deuterated Proteins,article,0076-6879 | Methods in enzymology on CD-ROM/Methods in enzymology,2015
openalex.org/W4297790330,10.48550/arxiv.1501.07877,Search for a new short-range spin-dependent force with polarized Helium 3,preprint,None | arXiv (Cornell University),2015
openalex.org/W2051594513,10.1016/j.actamat.2014.11.054,Influence of defects on the irreversible phase transition in Fe–Pd ferromagnetic shape memory alloys,article,1359-6454 | Acta Materialia,2015
openalex.org/W2190853498,10.1016/j.jallcom.2015.12.039,Crystal structure and hydrogenation properties of Pd5As,article,0925-8388 | Journal of Alloys and Compounds,2015
openalex.org/W2196152670,10.1016/j.tafmec.2015.11.001,Damage assessment and refurbishment of steam turbine blade/rotor attachment holes,article,0167-8442 | Theoretical and Applied Fracture Mechanics,2015
openalex.org/W930122173,10.1016/j.ssi.2015.05.023,Study of sodium manganese fluorides as positive electrodes for Na-ion batteries,article,0167-2738 | Solid State Ionics,2015
openalex.org/W1974675224,10.1016/j.jmatprotec.2015.03.008,Precision tube production: Influencing the eccentricity and residual stresses by tilting and shifting,article,0924-0136 | Journal of Materials Processing Technology,2015
openalex.org/W1850836330,10.1063/1.4929530,Thermal properties of halogen-ethane glassy crystals: Effects of orientational disorder and the role of internal molecular degrees of freedom,article,0021-9606 | The Journal of Chemical Physics,2015
openalex.org/W2513585299,10.1021/acs.jpcc.5b02672,QENS and NMR Study of Water Dynamics in SBA-15 with a Low Water Content,article,1932-7447 | The Journal of Physical Chemistry C,2015
openalex.org/W2419287709,10.1021/acs.langmuir.5b01339,Design of Nanohybrid Systems from a Partially Fluorinated Organogelator and Syndiotactic Polystyrene Thermoreversible Gel,article,0743-7463 | Langmuir,2015
openalex.org/W2181150118,10.1039/c5cp06364g,Influence of additives on the structure of surfactant-free microemulsions,article,1463-9076 | Physical Chemistry Chemical Physics,2015
openalex.org/W2053678847,10.1021/la503870b,Interpolymer Complexation: Comparisons of Bulk and Interfacial Structures,article,0743-7463 | Langmuir,2015
openalex.org/W2804254774,10.1103/physrevb.92.014420,"Superexchange interaction in the <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mi>A</mml:mi></mml:math> -site ordered perovskite <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:msub><mml:mi>YMn</mml:mi><mml:mn>3</mml:mn></mml:msub><mml:msub><mml:mi>Al</mml:mi><mml:mn>4</mml:mn></mml:msub><mml:msub><mml:mi mathvariant=""normal"">O</mml:mi><mml:mn>12</mml:mn></mml:msub></mml:mrow></mml:math>",article,1098-0121 | Physical Review B,2015
openalex.org/W2073115094,10.1107/s1600577515001496,Characterization of a Pt mirror to be used to deflect synchrotron radiation beam onto Langmuir monolayers,article,0909-0495 | Journal of Synchrotron Radiation,2015
openalex.org/W2049930262,10.1103/physrevd.91.065002,Reference worldwide model for antineutrinos from reactors,article,"1550-2368 | Physical review. D. Particles, fields, gravitation, and cosmology/Physical review. D, Particles, fields, gravitation, and cosmology",2015
openalex.org/W2253530107,10.2138/am-2015-5237,Synthesis of large and homogeneous single crystals of water-bearing minerals by slow cooling at deep-mantle pressures,article,0003-004X | American Mineralogist,2015
openalex.org/W2264615068,10.1088/0953-2048/28/4/045007,Oxidation induced superconductivity and Mo/Cu charge equilibrium in Mo<sub>0.3</sub>Cu<sub>0.7</sub>Sr<sub>2</sub>ErCu<sub>2</sub>O<sub><i>y</i></sub>,article,0953-2048 | Superconductor Science and Technology,2015
openalex.org/W2253461289,10.1021/acs.langmuir.5b01211,Impact of End-Tethered Polyhedral Nanoparticles on the Mobility of Poly(dimethylsiloxane),article,0743-7463 | Langmuir,2015
openalex.org/W2288445674,10.1007/s10068-015-0282-x,Small angle neutron scattering study of nanostructural changes in microbial transglutaminase-treated low-fat yogurt during fermentation,article,1226-7708 | Food Science and Biotechnology,2015
openalex.org/W1586135116,10.1063/1.4928583,On the mesoscopic origins of high viscosities in some polyelectrolyte-surfactant mixtures,article,0021-9606 | The Journal of Chemical Physics,2015
openalex.org/W2529096426,10.1109/nssmic.2015.7581838,Large area wavelength shifting fibre thermal neutron detectors using 64 channel flat panel PMTs,article,None | 2021 IEEE Nuclear Science Symposium and Medical Imaging Conference (NSS/MIC),2015
openalex.org/W589644831,10.1016/j.ijfatigue.2015.06.006,Effect of impact damage on fatigue performance of structures reinforced with GLARE bonded crack retarders,article,0142-1123 | International Journal of Fatigue,2015
openalex.org/W2088777385,10.1107/s1600576715002770,<i>In situ</i>characterization of β′′ precipitation in an Al–Mg–Si alloy by anisotropic small-angle neutron scattering on a single crystal,article,0021-8898 | Journal of Applied Crystallography,2015
openalex.org/W2344932657,10.1088/1742-6596/663/1/012014,Neutron and synchrotron studies of structure and magnetism of Shape Memory Alloys,article,1742-6588 | Journal of Physics Conference Series,2015
openalex.org/W2223078640,10.1103/physrevb.92.144412,"Mesoscopic correlations in<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:msub><mml:mtext>Tb</mml:mtext><mml:mn>2</mml:mn></mml:msub><mml:msub><mml:mtext>Ti</mml:mtext><mml:mn>2</mml:mn></mml:msub><mml:msub><mml:mtext>O</mml:mtext><mml:mn>7</mml:mn></mml:msub></mml:mrow></mml:math>spin liquid",article,1098-0121 | Physical Review B,2015
openalex.org/W2308614288,10.1080/01411594.2015.1114617,QENS study of molecular motions in partially deuterated liquid crystal 4BT,article,0141-1594 | Phase Transitions,2015
openalex.org/W2555783025,10.5465/ambpp.2015.13480abstract,COLLABORATION FORMATION AND PERSISTENCE IN USER-ORIENTED LARGE SCALE RESEARCH FACILITIES (LSRFs),article,0065-0668 | Academy of Management Proceedings,2015
openalex.org/W2113431269,10.1039/c4sm02000f,Thermal fluctuations in chemically cross-linked polymers of cyclodextrins,article,1744-683X | Soft Matter,2015
openalex.org/W1551366991,10.30950/jcer.v11i1.679,New Horizons in the Europe of Knowledge,article,1815-347X | Journal of Contemporary European Research,2015
openalex.org/W2149640169,10.1039/c5tc01624j,Synergetic enhancement of organic solar cell thermal stability by wire bar coating and light processing,article,2050-7526 | Journal of Materials Chemistry C,2015
openalex.org/W135229868,10.1016/j.nima.2015.06.008,Thermal neutron flux monitors based on vibrating wire,article,0168-9002 | Nuclear Instruments and Methods in Physics Research Section A Accelerators Spectrometers Detectors and Associated Equipment,2015
openalex.org/W2160294778,10.1002/chem.201406136,"On Copper(I) Fluorides, the Cuprophilic Interaction, the Preparation of Copper Nitride at Room Temperature, and the Formation Mechanism at Elevated Temperatures",article,0947-6539 | Chemistry - A European Journal,2015
openalex.org/W2584404000,10.1016/j.mattod.2015.07.003,XMaS inspiring women into scientific careers,article,1369-7021 | Materials Today,2015
openalex.org/W2044471349,10.1007/s11837-015-1363-2,Quench-Induced Stresses in AA2618 Forgings for Impellers: A Multiphysics and Multiscale Problem,article,1047-4838 | JOM,2015
openalex.org/W754878147,10.1016/j.msea.2015.07.012,Effect of the fiber orientation on the deformation mechanisms of magnesium-alloy based composite,article,0921-5093 | Materials Science and Engineering A,2015
openalex.org/W781562659,10.1038/srep14475,Magnetically-induced ferroelectricity in the (ND4)2[FeCl5(D2O)] molecular compound,article,2045-2322 | Scientific Reports,2015
openalex.org/W2416343786,10.1021/acs.jpclett.5b01073,Salt-Induced Universal Slowing Down of the Short-Time Self-Diffusion of a Globular Protein in Aqueous Solution,letter,1948-7185 | The Journal of Physical Chemistry Letters,2015
openalex.org/W1841455744,10.1103/physrevb.92.060408,"Giant magnetic field dependence of the coupling between spin chains in<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:msub><mml:mi mathvariant=""normal"">BaCo</mml:mi><mml:mn>2</mml:mn></mml:msub><mml:msub><mml:mi mathvariant=""normal"">V</mml:mi><mml:mn>2</mml:mn></mml:msub><mml:msub><mml:mi mathvariant=""normal"">O</mml:mi><mml:mn>8</mml:mn></mml:msub></mml:math>",article,1098-0121 | Physical Review B,2015
openalex.org/W1913096828,10.1039/c5cc03544a,Multielectron oxidation in a ferromagnetically coupled dinickel(<scp>ii</scp>) triple mesocate,article,1359-7345 | Chemical Communications,2015
openalex.org/W2058174968,10.1016/j.jmb.2015.03.010,The Pentameric Nucleoplasmin Fold Is Present in Drosophila FKBP39 and a Large Number of Chromatin-Related Proteins,article,0022-2836 | Journal of Molecular Biology,2015
openalex.org/W2147262643,10.1016/j.colsurfb.2015.07.039,Nucleolipid bilayers: A quartz crystal microbalance and neutron reflectometry study,article,0927-7765 | Colloids and Surfaces B Biointerfaces,2015
openalex.org/W2316724004,10.1103/physrevb.91.054415,"Diffuse magnetic neutron scattering in the highly frustrated double perovskite<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:msub><mml:mtext>Ba</mml:mtext><mml:mn>2</mml:mn></mml:msub><mml:msub><mml:mtext>YRuO</mml:mtext><mml:mn>6</mml:mn></mml:msub></mml:mrow></mml:math>",article,1098-0121 | Physical Review B,2015
openalex.org/W3105110270,10.1063/1.4906204,Antisite disorder-induced exchange bias effect in multiferroic Y2CoMnO6,article,0003-6951 | Applied Physics Letters,2015
openalex.org/W1474527845,10.1103/physrevb.92.134521,"Electronic nematic correlations in the stress-free tetragonal state of<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:msub><mml:mi>BaFe</mml:mi><mml:mrow><mml:mn>2</mml:mn><mml:mo>−</mml:mo><mml:mi>x</mml:mi></mml:mrow></mml:msub><mml:msub><mml:mi>Ni</mml:mi><mml:mi>x</mml:mi></mml:msub><mml:msub><mml:mi>As</mml:mi><mml:mn>2</mml:mn></mml:msub></mml:mrow></mml:math>",article,1098-0121 | Physical Review B,2015
openalex.org/W1791228859,10.1016/j.ssi.2015.09.014,"Introduction of interstitial oxygen atoms in the layered perovskite LaSrIn1−xBxO4+δ system (B=Zr, Ti)",article,0167-2738 | Solid State Ionics,2015
openalex.org/W2084304073,10.1016/j.ijhydene.2015.01.067,Structural and electrical characterization of the Co-doped Ca2Fe2O5 brownmillerite: Evaluation as SOFC -cathode materials,article,0360-3199 | International Journal of Hydrogen Energy,2015
openalex.org/W2142781597,10.1140/epja/i2015-15143-7,A device for simultaneous spin analysis of ultracold neutrons,article,1434-6001 | The European Physical Journal A,2015
openalex.org/W2160291498,10.1038/srep08972,How mobile are protons in the structure of dental glass ionomer cements?,article,2045-2322 | Scientific Reports,2015
openalex.org/W2240684709,10.1103/physreva.92.062121,Weak values obtained in matter-wave interferometry,article,1050-2947 | Physical Review A,2015
openalex.org/W2409175377,10.1038/srep16520,"Determinants of ligand binding and catalytic activity in the myelin enzyme 2′,3′-cyclic nucleotide 3′-phosphodiesterase",article,2045-2322 | Scientific Reports,2015
openalex.org/W2416398103,10.1021/acs.inorgchem.5b01676,Polymorphism in Thermoelectric As<sub>2</sub>Te<sub>3</sub>,article,0020-1669 | Inorganic Chemistry,2015
openalex.org/W2510481862,10.1021/acsmacrolett.5b00676,Influence of Confinement on the Chain Conformation of Cyclic Poly(<i>N</i>-isopropylacrylamide),article,2161-1653 | ACS Macro Letters,2015
openalex.org/W2563973018,10.1103/physrevb.92.134206,Origin of the first sharp diffraction peak in glasses,article,1098-0121 | Physical Review B,2015
openalex.org/W1539486351,10.1038/ncomms8061,Direct observation of finite size effects in chains of antiferromagnetically coupled spins,article,2041-1723 | Nature Communications,2015
openalex.org/W2072810304,10.1021/ma502246r,Is Osmotic Pressure Relevant in the Mechanical Confinement of a Polymer Brush?,article,0024-9297 | Macromolecules,2015
openalex.org/W2512550757,10.1021/acs.jpcc.5b04259,Diffusion of CH<sub>4</sub> in ZIF-8 Studied by Quasi-Elastic Neutron Scattering,article,1932-7447 | The Journal of Physical Chemistry C,2015
openalex.org/W2514273534,10.1021/acs.jpcc.5b05864,Pulsed-Laser Switching in the Bistability Domain of a Cooperative Spin Crossover Compound: A Critical Study through Calorimetry,article,1932-7447 | The Journal of Physical Chemistry C,2015
openalex.org/W1870164331,10.1039/c5fd00130g,Interplay between polymer chain conformation and nanoparticle assembly in model industrial silica/rubber nanocomposites,article,1359-6640 | Faraday Discussions,2015
openalex.org/W1875724897,10.1063/1.4928512,Fast internal dynamics in alcohol dehydrogenase,article,0021-9606 | The Journal of Chemical Physics,2015
openalex.org/W2137459214,10.1021/acs.biochem.5b00308,Environmental Pollutant Ozone Causes Damage to Lung Surfactant Protein B (SP-B),article,0006-2960 | Biochemistry,2015
openalex.org/W2143470103,10.1016/j.bbamem.2015.06.006,Lipid polyunsaturation determines the extent of membrane structural changes induced by Amphotericin B in Pichia pastoris yeast,article,0005-2736 | Biochimica et Biophysica Acta (BBA) - Biomembranes,2015
openalex.org/W2214937290,10.1021/acs.jpclett.5b02092,Unusual Dynamics of Concentration Fluctuations in Solutions of Weakly Attractive Globular Proteins,article,1948-7185 | The Journal of Physical Chemistry Letters,2015
openalex.org/W2283312485,10.1016/bs.mie.2015.02.003,Small-Angle Neutron Scattering for Structural Biology of Protein–RNA Complexes,article,0076-6879 | Methods in enzymology on CD-ROM/Methods in enzymology,2015
openalex.org/W1680578856,10.1007/s00792-015-0782-x,Molecular adaptation and salt stress response of Halobacterium salinarum cells revealed by neutron spectroscopy,article,1431-0651 | Extremophiles,2015
openalex.org/W2028780567,10.1016/j.jmapro.2015.03.003,Application of local mechanical tensioning and laser processing to refine microstructure and modify residual stress state of a multi-pass 304L austenitic steels welds,article,1526-6125 | Journal of Manufacturing Processes,2015
openalex.org/W2239359858,10.1021/acs.biomac.5b01269,Investigation into the Relaxation Dynamics of Polymer–Protein Conjugates Reveals Surprising Role of Polymer Solvation on Inherent Protein Flexibility,article,1525-7797 | Biomacromolecules,2015
openalex.org/W2264001072,10.1088/0022-3727/48/50/504004,Solid-state reactivity explored<i>in situ</i>by synchrotron radiation on single crystals: from SrFeO<sub>2.5</sub>to SrFeO<sub>3</sub>via electrochemical oxygen intercalation,article,0022-3727 | Journal of Physics D Applied Physics,2015
openalex.org/W2950325207,10.1021/acs.inorgchem.5b00051,Insight into the Structure and Functional Application of the Sr<sub>0.95</sub>Ce<sub>0.05</sub>CoO<sub>3−δ</sub> Cathode for Solid Oxide Fuel Cells,article,0020-1669 | Inorganic Chemistry,2015
openalex.org/W2281887382,10.1080/10448632.2015.1057051,"D16 is back to business: more neutrons, more space, more fun",article,1044-8632 | Neutron News,2015
openalex.org/W1508895078,10.3389/fphy.2015.00038,Integration of functional complex oxide nanomaterials on silicon,article,2296-424X | Frontiers in Physics,2015
openalex.org/W1931711963,10.1002/anie.201504059,Dendronized Hyperbranched Macromolecules: Soft Matter with a Novel Type of Segmental Distribution,article,1433-7851 | Angewandte Chemie International Edition,2015
openalex.org/W2128933958,10.1021/acs.inorgchem.5b00879,Magnetodielectric Effect in Crystals of the Noncentrosymmetric CaOFeS at Low Temperature,article,0020-1669 | Inorganic Chemistry,2015
openalex.org/W2261765822,10.1021/acs.chemmater.5b03001,Temperature-Dependent Dynamics of Polyalkylthiophene Conjugated Polymers: A Combined Neutron Scattering and Simulation Study,article,0897-4756 | Chemistry of Materials,2015
openalex.org/W228120544,10.1088/0953-8984/27/22/225403,Anisotropy in the Raman scattering of a CaFeO<sub>2.5</sub> single crystal and its link with oxygen ordering in Brownmillerite frameworks,article,0953-8984 | Journal of Physics Condensed Matter,2015
openalex.org/W1724715470,10.1039/c5ta06575e,Interstitial oxide ion migration in scheelite-type electrolytes: a combined neutron diffraction and computational study,article,2050-7496 | Journal of Materials Chemistry A,2015
openalex.org/W1805417952,10.1039/c5cc06644a,Na<sup>+</sup> mobility in sodium strontium silicate fast ion conductors,article,1359-7345 | Chemical Communications,2015
openalex.org/W1971816937,10.1103/physrevb.91.144414,Consequences of critical interchain couplings and anisotropy on a Haldane chain,article,1098-0121 | Physical Review B,2015
openalex.org/W1991698295,10.1103/physrevb.91.134425,"Muon spin rotation and neutron scattering study of the noncentrosymmetric tetragonal compound<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:msub><mml:mi>CeAuAl</mml:mi><mml:mn>3</mml:mn></mml:msub></mml:math>",article,1098-0121 | Physical Review B,2015
openalex.org/W2054817580,10.1016/j.jcis.2014.12.048,Surfactants with colloids: Adsorption or absorption?,article,0021-9797 | Journal of Colloid and Interface Science,2015
openalex.org/W2173856611,10.1016/j.bbamem.2015.11.007,The influence of rough lipopolysaccharide structure on molecular interactions with mammalian antimicrobial peptides,article,0005-2736 | Biochimica et Biophysica Acta (BBA) - Biomembranes,2015
openalex.org/W2182935397,10.1107/s1600576715019019,Tuning the instrument resolution using chopper and time of flight at the small-angle neutron scattering diffractometer KWS-2,article,0021-8898 | Journal of Applied Crystallography,2015
openalex.org/W2191678308,10.1039/c5cp07146a,Symmetry-breaking in the H<sub>2</sub>@C<sub>60</sub> endofullerene revealed by inelastic neutron scattering at low temperature,article,1463-9076 | Physical Chemistry Chemical Physics,2015
openalex.org/W2211999182,10.1021/acs.macromol.5b02279,Influence of Hydrophobic Polystyrene Blocks on the Rehydration of Polystyrene-<i>block</i>-poly(methoxy diethylene glycol acrylate)-<i>block</i>-polystyrene Films Investigated by <i>in Situ</i> Neutron Reflectivity,article,0024-9297 | Macromolecules,2015
openalex.org/W2247381091,10.1103/physrevc.92.014328,"Neutron-proton multiplets in the nucleus<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mmultiscripts><mml:mi>Br</mml:mi><mml:mprescripts /><mml:none /><mml:mn>88</mml:mn></mml:mmultiscripts></mml:math>",article,0556-2813 | Physical Review C,2015
openalex.org/W2304792443,10.1021/acs.macromol.5b02060,"Association Behavior, Diffusion, and Viscosity of End-Functionalized Supramolecular Poly(ethylene glycol) in the Melt State",article,0024-9297 | Macromolecules,2015
openalex.org/W2964003392,10.1103/physrevc.92.015501,Ultracold neutron accumulation in a superfluid-helium converter with magnetic multipole reflector,article,0556-2813 | Physical Review C,2015
openalex.org/W774247093,10.1016/j.colsurfb.2015.06.028,Probing the position of resveratrol in lipid bilayers: A neutron reflectivity study,article,0927-7765 | Colloids and Surfaces B Biointerfaces,2015
